address,amount
0xf166e7becdc680ee91c330b90ae0cb854279d3d7,230.4236653939696599
0xf29b870b073a7114f33bd2bac6739c0057207dc0,226.35113906470109184
0xd812469dfcbeda1f98e9bccf4056155966e950bb,223.85350539532130714
0x0aecfbcd36b15dfb73d9ccaaeac1ebc3f8ace5a0,220.24161951082335437
0x06bc89842b36c24341fcad3963f7b7e28391fceb,213.89486005521134387
0x2f9f68831269999e95240e6dbe79e69a198a8ad3,209.87930605571047424
0xf178ddbacbbd1698a8afde0711c3cdf831362305,206.74294930524658074
0xfa0e7d56ed81837809ebc73d6536ad6f96f2cc46,201.89775022813321626
0x51cde086a2eecc813333633d7ab2f0f0a07f64c5,199.66918992270462157
0xbb8027f05ba5cca2542d059110e7427fc372eba3,196.28473432336695296
0x11316ebfd1486c632c6d2f58f7af992b9a0ebf74,164.45510794283132518
0xc73ee6e9bef9ebfad3146c0616087b139247402c,158.71693023368190362
0x1a9d510da5f77329cb4b1d0654c86b4892cac4e2,145.47105335875926426
0x5580753489495e8c6ce6be141758c348ac281e4e,138.56338533187071181
0x2f62376d58651829773ce26f218230d5243336ed,137.6185314612657193
0xa63757659eeb41689c6d941bda4d2383970ad16a,136.01284103321839206
0x08955f36d742547dd02dfa76c0b1bfafde00178e,134.91324242243325133
0xf9f882966834012d99f3598b14cae0c41685a0ee,128.19630799425400013
0x271a76f815e544adb83e84d368295c0e83305e5a,112.29910211509660877
0x64505fb427d46d2babf8588f376b0ec5f7d006b4,103.64341298524853043
0x183b2faa25139ae517ea1aed48a415034c9a6a06,96.09998951270146048
0x61a374262b2b61aa41fd7197209262ffb2bdfd6c,87.957362402615328768
0xd9395abc0157ac47752b03454334ad32a565ba62,83.02607995591696384
0xe3f19b205b9c0a434046bfb946d71ffcb82179eb,81.277967174017794048
0x75c6e3cab14c2f9520499287a6f20046733625a1,78.520380410695811072
0x129468889504e5e9883500245745aae35751fc13,77.125885435712897024
0x3696ccf5c3dd62fcce6c00d268ef9a00631c95b5,75.797636621714194432
0x8534a1cb741d8a3ae3e1269758f9378766aba99d,72.221858311205265408
0xa2b1237accece93aa560fe9c213a8ffd184cc16b,67.873927856475078656
0xcb04b67baae7812ef83661a01e94d9df775fe8c9,67.268990258993594368
0xd37b859f91ae02e7c86e9c4f5eb32a65a3d9dccb,67.16701542905851904
0x8bf0091f5166b5c0bdeeb7d769a8c8aa85176b9a,65.880817181269860352
0x2379096ea34bd6c92c0a23b3c3b00f7570005f1d,63.244110852044603392
0x9d7c1be470bdbaecdbc54e0cc153ae3857b2cda6,60.828034297215033344
0x4a4d0964edb10863aa0a57746df31f8c4458e8c0,60.73795899895160832
0x9d4d11486c81dd6693d3d7b28a007589fadc757a,58.7411216764411904
0x58a599f71f4ee4d22fdb546aa3a50e55b94e8e99,56.159577026780602368
0xdb81f550a3cff9a28f51ed3c92fa7f44b72082a5,49.093042240036184064
0xad8980f0343a3bf423f61876480f94cf7674469a,47.549672728605802496
0x9c5271b2f861f83ecc1a01ca4e28e57d79f6c636,47.257863676368986112
0x8670a9a149c7f0336486837b93ad6c4c11028edf,39.140078117245779968
0x675ea443c2c44d5fa297226d7dda778f51c63f2b,37.682923485853319168
0x2734d08d2a9711c414ff2d9dd4c2262ad6d9ba5a,33.386821458500952064
0x15bf1554b8ce0a83a377b66cd5effbe3762d9166,28.426679416867786752
0x56e3d17b082db2529291d0fb2986cad87878de86,19.284174168855863296
0x57fcb710c32ddde9ae6d39e264af679bb13827ad,18.308743788591321088
0xeb4ceb90b44546d2ab0d20b151ce6b5757fab7cc,17.264244805655529472
0x3828e41806af905aaab2ecb8f10aa029147bfe93,16.454265394782939136
0x3d070aa9a0ca294b2703da34e80c65df8e35f2b2,14.050761530011705344
0x2db5ab6d91a6e88977d24c33241c2b3eeac65916,13.767488885479989248
0x8b7f9d017029426d00e24eb919e25883abb69fb4,13.366835554017009664
0xa1d13ad6395b932599862aac5927993c28a5b74a,12.66574714049671168
0xf6937c14ba709dc35cd367e31482fb2640ffdaad,10.67780304701366272
0x41ce1392b4d0d1d9651f76e3675189060f8856fe,5.916415689496337408
0x6d32e9f599b79239caf37445f7c8c50542a7ec32,5.376818713161526272
0x7ffabf2f60360c648772cc2f983b006794fcfa51,2.580289146564747776
0x321390fdc0e17ba0d621e70ed3999244361f25c0,2.310605210058399744
0x5340fad1afac80e6f4375e07932b90e1440cf22c,1.127944418197851904
0x2c9550f20ec955f06b5caf6fba7ca3be00b7d987,1.10254134326909248
0xed5f6e01450f554446a8c63287ed3b6a5e7419e1,0.992325796150566656
0xb34b70e6139f1a86f5a8ae21b0d52ddcab688a41,0.018908856507312404
