address,amount
0x53d2c392e9340b12bb62dc5b3cff07c0435d461b,333
0x342f128327d46197d32abde6b5d953dca2afcac0,35982
0x948e399b0ebde5c56abf8c9b86d2f2080f2a3310,815
0xdd74cdac7139d0094267cf2f0913b7ebf4277cae,1500
0xd7642183d7d6a091d1cda1928aea579a9b0e2dd0,176
0x77a7a48c7672b93460abfe6b62e6005558a7ae25,5000
0x947b181e5e531863f3adfa73c738998ce0caf863,205
0xafa3247ab6ec4d01ade507795a84f04030faae46,88927
0x6d31129de814c26fbdca8f98d230c1f99015781e,5099
0xe728b7da53dffb2e101f6a73865189c5014e5800,500
0x58a599f71f4ee4d22fdb546aa3a50e55b94e8e99,57360
0xee1f553e703f823de82d879f5691d30e3e355448,5526
0xe339dccb403d115b4cb27e68cbd0e3fe8c8f2654,500
0xec8201cdbfade18cac9be54ba972859ab9e3573e,51521
0x81e08c2c79e3eb81974ccd65858454b4129446e7,1000
0xa66a9c0d2aa14d610db55daa88c22512de491a7a,233
0x465a3679b985b91b09cc035d9f1bc3bf91947739,304
0x3afa488a8cdbccc2163847c2a7054c778ece6a23,3905
0x7941983a3e1001dc3bdde75a0c29b281760f0413,2960
0x09826d669cd824480ef92288ad8fcee1af2c4112,343
0x3d335600833f6d4075184ea5350a3f37f3b82ce1,18034
0xcd62bb106256d4b0440a2debb31764a16832503a,205
0xe9b7ab8e367be5ac0e0c865136f1907bd73df53e,4833
0x5ce96292c49a86147636797b279b1078b1ad8f9e,500
0x3be02122dd7648a85fb9877ff9c8efec58356867,6152
0xb2db92389da7fc62de7ebc2ce329c126508724c4,1254
0xde0ffa6c9e2cfdeb0289c73cccbfae9b450295f4,660
0xac5af6009c226213563965b3d174f2a61d19c72c,200
0x79ed8aef818133948986d618acac80fe83988ef4,3220
0xb73b9d43c0b96b9dec7dfd2f1487eb508bf8cda1,822
0x58f1eb47c0885606e708564c52f4eeed54d24f02,84621
0x54fc6c6113b3a07249b85f1fa66ad4d8c8cae31e,1200
0xd3a0a79db52cc7702d88a539f95b76b3495260e9,500
0xb68ec411dbf0327a72e31fade83992e3fd929b93,900
0x6d681bf16c9f901027dd88b14e7afc4cbd91dd4b,91178
0x1fdbcbc922a2f98efeaa790a472c35275305ffda,500
0x266c2f615d10d77e24f603ad26dc2f4dc83c0629,200
0x085d81b8eaf8b5861bb8c5467359ff8da8319119,12389
0xb7e79771e07486692720dc078b74e3035cc4f1cc,6759
0x757388d958cb4629f612463247990de5a8c08ce4,71743
0x2fa919a963c59d45c5e6240202b8c4f7f479d72a,500
0xb91923c1b04204059572d743441a82e7bdaa494c,200
0x2a209438a4488bf62b5b0a38a56af7520064a95d,1500
0x098aae0f10b9d115bd06057675df38636e66e4e7,15707
0x631a9c923981e5d27da12a1e57244707377eaeea,3139
0x0e77103af6013efb7c7c76a889b06f519698a864,400
0x4a341e734a9fb0c5fb0be9b863934a6bbfa90d26,200
0xd5aa581ee5d9033b2e36811869781043b1d571a6,250
0xf73a1eb20d727705e2fd352beb39db1a67b8d379,200
0xd329d94bed0993478be6dfdc4a324aaccf890e3f,200
0x2dc9e928e438c7b27af47e545497f2f5de083375,7987
0xeb2db2eee7eec12b6ce01df96204801c9fb85d2b,5894
0xd2a93809a6001a1b7d77dcdcb62adfe47423f121,341
0xf8a33a86af4fc17f4fcfe81bf815c802510700bf,900
0x7d6d682795a5b704fc5ddacac91398c62b8b5416,18525
0xa69f2bad80f3aa8aebd24a802021b223a9403702,650
0x48d22ec1033e26433969885e5b2adc82b683491f,201
0xa98f97412aae7dde5f2de54918968b5469f98103,700
0x8186505fabdbe4765b14ba463aaaf6e46ea163ae,750
0xccc2e6b4a65d9741dc02ef53cbff069fe668ef2c,200
0x5f434c55109c15a309ab60860c694253b80b413b,50
0xe51faf16f4ee8cc168949077ac624e745bb93720,200
0xbee7db3da116c0d84ea2ff5d83ba3ae5ee05703d,620
0x29d647995cd925d351716c914015a64c183a5b40,333
0xc4915bcaad596052cb8c9ce50f7ecf7b10694c01,1193
0x5c21819ec13d83b61deef1f1eea2a9b092d65cfb,3948
0x37b0da24dd9f99bf2a353ff45dcd91063abf81fe,416
0xdc37e6f67bfb7361e25731fc477903e172d211f1,450
0xcd9e94af6611b46b18f1d6f26748d8f00bff3a62,400
0xc7ef1adf04d0fa9f5ed3e63ac3cb018146ce6352,11677
0x83350f0628f2ccd5cfeddcdfbc8f79bad241ee88,1300
0x566ff7b66702a47c0b62e61df3c1985da5f3919b,2020
0x65fa565a74bb943e1a2ac038d60eb062441ae794,1360
0x97e793b1f13ed78208bb0778dfadaa2d694a36ca,700
0xa78f003146a236d24ca18ffbbe04c017a7ef3ad6,901
0xa14955eba49adacff1d85dda4794b45e30a7869b,60013
0xc6581173bc325382369803abfdb26dc499d8462d,200
0x2a9ed24d01d61e9929ff7dabe0bfbc32dc06cb63,200
0x429683282e5a28b81aab1f9126b8d5e4847dfbeb,20539
0xec79fd4b96701608ec366aab2aaabe75843640cb,1065
0xa63485894818774729572ec4fd9ddfa87a2f93d6,1420
0x3406391d4e7fe0d7725481f4f88d71725ae33e55,750
0x76643affaecccc706e32cc670f957b7072683f92,6710
0xa2afadbe1126f01cf2c6479eec3a0610607f1ba2,975
0xf64c550955c23ff74e2dda1349f24d6bf14dc3ea,1508
0x111e318936660aaf49d485c74a77ffccb997d030,10505
0xd99984e328634a944d01f0fb3795e55313df602c,655
0x252e0caaf5924a7da7bec2be83cf96efa96eb5bc,384
0xe4241a8b6427f29bcd4477c2162dbba34fce34e8,978
0x3957a4bdc7aefaad3a09581db27cc12cc52194f0,4898
0x9c825f0f21597be24de23b3e8bad6b6a4ba23579,200
0x0fc10c96a6bdc43969db74cd8e788033748da0b9,3255
0x397cec2859d79aee8f08baa3cf23b20b1ef7768a,1620
0x0771c7e2a11cbfe3613acb97d79e9ae69416a571,250
0x00027776b60f633fa916fe57abebd3ffb7dd4142,2519
0x4bbe831f3a6b31b41079a41418e78051f165c574,385
0x0b01bda28504dbc9ee418c9c51c73618d5258133,47475
0x57ced0560af9d869d50c935a267d394de8fd016e,48788
0xc3980d579177e1c1ea30e87da4a2438fafae4653,200
0x9495ce55da29111e2ca32ea78273dad8c85ba733,293
0xd4e6fce81defd0c7065399f42f8ad8cf2ba4bbb2,1750
0x233923cd2529fbf53096b88a3d8b99e8be96a120,9301
0xfaf12dfc6f648f37e7c44ed7b355e57576c6f88f,5518
0xdc0695098a022e3734bef5c4b632964b97ef9121,907
0x710e79705924deff7a4f54797704b39c8c5717db,285
0x64505fb427d46d2babf8588f376b0ec5f7d006b4,103272
0xa3b4cc88f6e8f6adebc7aaf20b36a3c7b38eb704,3281
0xc2bb57c315ffc066293ea7f50ef647cdf8cff84d,630
0x90b53660bd66d2b88587b0785bb43d032d917ccf,200
0x9ed8cbe45d12f1bb8e1a43e24574490f894cc42e,300
0x64763fd85bd4bc859eec278146cfc9f39d599d8b,29565
0x62132534a3e2bd66c033c231cd2e8d63a35b9296,1000
0x7f8e1c6a9ba366198bd5be26759889c60a19158a,5911
0x9719dbdd43b45af58341a0aa045e3b1e6d810d68,200
0xb956ac54f8d9aeb7563897f12cc8eaa30c273117,788
0x4547843698492850abcc5bd6d3f3a262634589a0,780
0xfaed18d6170eb58351e2268030c71de13d25b223,1850
0x9e9298f1473ce355de489ca6063a628df4255ad6,29732
0x3dd315621aee5fc25833f7451f480c8ba22641ac,8156
0x0de1bf69e2c04e6cb948cb51bc70e13d159a0917,200
0xccb26655b3a34992ffa8f0fb83e1c9b273d6d89d,222
0xeb511d33020d4624564f53408e6be1b3fd65ee7f,900
0x79499a61e96a3b31a5ddfc992964647bb527b540,2150
0x08c9a990a79e2acbfdc93197894b776a56902cda,1100
0x944e849b76de37d70c323b30366363d583649e88,1701
0x301c5b296715cd8b5e0a46cd95db1abb47ad7021,1100
0x1a9f1676fd9f2b7ef24315cfb04b5d7f016cd38f,583
0x47739fa8d6b33221999ff641df9299ddaed4d30f,1318
0x68f59a24be3b098ed549ff480df49538903cb49a,761
0x447d556e8718771143fae562aa066a9a7015d606,14691
0x2c602f1f156982f996645fa257fe019d45397c83,277
0x906a2f4c0e93ffaf862e0b56c0546a24be8adfce,119340
0xa08d5ea7bbbd0a199023f8fe5621a062f3e574e1,55340
0x0faeb89c3342dd5d248c1663b757f71a4d43c6a7,99402
0x9e44b3c7a7fce663ca20b09db93f66b95d81e8ca,176
0xcdf7d5de83474752ccbd274717f4832bc06d8514,39026
0x5a4e821577ce383e174a3594fe7e7a48974bcbb8,6663
0xf93cc2ec4554f783909e403182e19db76bb89351,9595
0x8214ec29883e84094b9fe9d00917a0be037c5061,9467
0x3169e49d2535591a0c69a2ab246e382905f17de2,200
0xb4137090d4bb939eb95aa4c47137f39d58988897,900
0x65e0dd3d861e3aa65c3fcf4b1f3a70a53abbc4cc,10121
0xddf8a6b32b77991de393f1fc94071c82cc901f62,29387
0xde8d50d9479dcf391a862f26ba0ddabc69d4003b,1142
0x887c315140ee0ccaa0ba1c462af4a1d62f0e6af8,200
0xc73ee6e9bef9ebfad3146c0616087b139247402c,85826
0x39d451063636c4be5f58e9786cab34d16637a086,300
0x5f13e9621478575c205e5fe909c43dfb3f762212,5738
0xd07d389eab22f37f17a82aa139402b90b33dbfa0,200
0x192cc797ee37a5d407ae9fa71cdd86101f7bbab1,1577
0xb4bdc42b4c37034aefe2cf45a6291edf6fec463e,41283
0xfcc6c8a11bba6981ef6b4f27c25c03eecd207535,3272
0xa63757659eeb41689c6d941bda4d2383970ad16a,94917
0x5dc8bbcb1ddb0dec2274707546761b22fdbbf93d,13403
0xbfe7a1d64016c1e1fc0276057141bfe6ad210459,300
0x02aa609e634f85ca81250d3f08bffa7c339042f8,45873
0xbb672bbe37c259e7d22b250d6f1310161eefaece,91122
0x4e0ef4bc1c511beee3c391f800fd23aa75776e2a,200
0x3eb8a0b15b0eb69f741b05e701d73b44a30f13ee,700
0x5c19a9df2e814e9359de10c0be78ba330b372414,1832
0x75647253d31de219f28a66aa3c1ed310649aa337,98523
0x42ed830989388f96d31ebf3f71bb6bcef4cd40b4,810
0x79fcf0996fd0124a25ad8806aeab6f24f2ddc1b7,333
0x5aeff799176f210cce1b19c60198185fce4c2ab4,600
0xe1d35f787c84f0d098b24e959ce1c5beeba6554c,600
0x523c95b1a42427a222452b5cdfad48a608779996,5832
0x3dbf7660a298bfc0f025ea7b1378fc8c796df6be,4480
0xfdfb7654a67b332cb7a3e1af50fd137fa2f37444,3108
0xa96b6aa5b71d4ee25b50fe79c767d9b73b3ea63d,32
0x88bc3d3999268acea35a3d63f9d0a54168e851a4,200
0x7b6186ab3c7222cf2f0fea7f5d27871c5d4dac9d,200
0x5480e34a651edfd909a648c47435cf7a768bc614,58907
0x5382267227c89ef754ca41addd1652feaf6825ef,1000
0x1b19f65b183fb17f50ed4d4f508b6c8c27827655,200
0x25c846675b7755d5622f1bb198799c81e7366dc7,6201
0xdb8538d46da031a07e3ee1bf2b2878b491db57a9,2348
0x7db08d367c3319b419939f49993b748efb9e6790,16828
0x0f241e865a69c87203a8ae23c7cd07e3a39eee22,42264
0x657dfae4cade54b666202ff6955af1d1daf944e9,58682
0xa87f8a059e5d4e8d6635e563b386fd1ce0832632,2850
0x1f4c28fd72aa25437e9ea65a9b2c6446550059e2,1867
0x613bd065a624495292ee2c025b6729dbce89c989,383
0x85c2d8988e9d1d33d3d8f83ff599dcb2186db5e8,1838
0xfb14e6423939c101cb4ca44afe950d84e7c97fa8,1080
0x969897a2c0983d7dedfd8c7d5503732fe35772ed,200
0x9c178def88c5051427d60a3c51306dd2a1b9a375,4365
0xfffdcfd7ba6f21499a236cce074e368a8ffd8f13,400
0x0bff324a983c6247e3bb8afbc233cfa797ec543c,4991
0x50018adac77e66017fa653921a74d01b9565e2ea,10206
0x5869699c85d5d7be8f0261c0ab6e703120a4af95,1233
0x42ab397b9145eb55e78347088beb42422bba0ab7,62482
0x855611d17f970621625b9361843a1f53fca8ec98,2000
0xe2f8d8eeaafa89a0d6add3a4d3c89e6e78d9821c,400
0xc606aade250e4845e2634baf2c79d0ff3cc3025c,67827
0x34dcee197032aafd4887f767d6ddb74fa0ea1864,24205
0x12f6984441fab397891c9163c9f978aa2f0c87cf,400
0xced090533b95b1828d9e8d98f2a8c961f9a25e68,500
0x7f280ec28a64ae190a3307e01331e2ae866b2728,1100
0x578b9401ad849a205bc877da59f9de63253d89da,340
0x0a646bc79215b5ed78de0b9f5ec305b2356e4a1c,428
0x2fa3afeec07dddeb20b799e61a13b09eee1ea065,200
0x821dc89c23d059170c92fa1f569d67f0ff1b0885,200
0x228313f87fb8a51de733058b5c502fdd9bc05865,82923
0xab5c5e602423278e853316847124a8db3629e4f6,600
0x7e0573c91a9391ec8d4d0eb4dd47e3adffb5c26b,600
0xbbd8059388486e5b3188d50e1ec54eaafeae9d79,444
0xa6245b3c909541ce3034f36090e06d10ced5aef1,600
0x0aecfbcd36b15dfb73d9ccaaeac1ebc3f8ace5a0,76529
0x2cf86245b496e3db44e876a428dc9714604f6041,400
0xec4f1cfdd6c74a0368aa519a37f9ed5e7da08023,1200
0x9c2df05139dbcd144df68af75bae1d6dda5d214b,925
0x64b532e03260bf39cb89a1a6e0f6884f1c144346,2618
0x044f17cdce3528055db59d0dacff2516b5b4439a,200
0x717089d663ffce67cc2202ed6337d1fd86534f61,200
0x97adf81b8bb3bc76a364134b7da988668a0a3830,300
0xdafcfb204d7c1a48550cc61e6d3a4a3178849899,736
0xb5648bfa0fe2eaa57a95562a8d236727afd78c80,5117
0x15420357f53be7e0a76deb6edb2f6b111ca79230,1070
0xbdf8a2686c675851130350ca4e1cd21e6707a268,200
0x1e75550c4a00262fb278a2b9f3c03ec3632a2254,88991
0xb353af438f0a48efcde3644a8959724e31c88189,200
0x3386d300d0258fd222c057dfd3c754cc302f0ba4,1222
0x1c48fffe26145fd39c33819e325f7f3e44f1fca3,200
0x46e6f27fe7fe5bec6cbfaec747d499935c06a9b3,200
0xc0a495d6eed30d3f1385649de4bdd7cb5c8fa02f,7081
0x1926e167a3212bc28380473a392b454497218ef4,200
0x0322257445ffed43263f8dce8e139efc00ff04f3,3000
0x21e1498fe23c4c5a552e639b6f533344e18e7be1,4961
0x3d95bc8071362dfc9c4777a0379b26877f56e728,300
0xfe69c818128826dc92cac49671a58af1d2d7ba44,111
0xd48dc681ea64f4effb24cc319588cc948268da96,1250
0x1eda0e782e80c0140b3a60c0e23692911ad15cdc,420
0x77fe502baacce33fa46be834038c7a8810f7abda,573
0x26a8193b5d8eeaa3cfe50d4085598c502dba7629,5299
0x6aa13addb4d628ec5531f0cbe9de605ff76a43aa,10494
0xa21103b7e5c64cf4c98d44c2f41cf1df2226602c,200
0xed5f6e01450f554446a8c63287ed3b6a5e7419e1,36346
0xe5c0b69d65b5b67e78c7e6924a86a09c086b3ce9,1264
0x94f2cefc084b5d4c1fd35597428a0c297570f3f2,300
0x2ecaaa151dcaee5aa8d696036b3ed3f45f57ade9,66044
0x2d19ab99e74e774da92a18b872551ea284ed3d79,250
0x8f9311b96918a9569a606af2d450f5c60785e799,16815
0x1513e77f06e7c70cad00129ed753cd77a9b2d29e,176
0x1ec083891fe274d243a38664ffd24a78483163b0,500
0xc96a4fb2eca2688a5d56f4f114122720f1ac635b,540
0x53d0b1f17318a3ad973d9e77b9d5dd980cdbe42b,200
0x60be780010daf983bc27bb3be6311cba8bfa8306,25462
0x53c1d2371f59e289c758eaa08aef5948f87177ad,8302
0x4b7fec2f9d3b90e0e1d535b26bf16d697c3758cc,11692
0xfea8a0c6daeeb1f150c0694aa214224e47a9b8d7,2350
0x20d2d001b9d876c691d4c801d2afa8575adf5a97,446
0x6485244bfaf9c0342c15b3c67f0cf83d126d99a6,200
0xc640dbc5923d6f96e3f1b784f6b0ed39be18392b,7216
0xcb487e8557216ffb4a89f6384dc41d83e4594e26,7559
0xf1eeeef450c9b9277f4ae49486d6ff6c2e4b3ee0,4229
0x56d865e03ada128309859e7d6b6fcb90a5fb1e64,7054
0x675979769f6260e4120322e524360fa325fcb6d8,3082
0x2d912dc5999972a9fdb6f681f7d673bf824200cb,7272
0xb9dad662e1824e76c0d4a83ad2569e4629a5dc06,400
0x443c6ea51f98bfa0cecbf209cb8c77d45e4688ec,400
0x3ff3a29df2f2b39b368d54625c0e4ca88c8a7bae,1955
0xb3335c5284acad756e2ee8e62b49d04b377d6711,1400
0xeed77feac1bcd054d51f968814ff03e31e20528e,9004
0x1d213ecfffc66ec8739265e61d3a57e66d5d9689,52200
0x8a700fb0390204e19aee03c50ab7ed5d8b8236e7,18238
0x4f412d38809510e05c76bd3f7b989b85f6286964,200
0x044dd52328d1ead361c40c2a910f41f6d433aa0c,12413
0xe4d81f9c996fa6ae9f37671a102e00ba71b165c9,63954
0x44390a9c1dc0d061685a79b40c8c5aa2eddfbe71,44164
0x7c297c018f665de4496798e8839115315ff743cf,600
0x27bc9b569540eb8c0828d86aab47bfc2bf2e21d7,65250
0x2f6ff52772b9f6683b1bd028de51440ebbbb083a,200
0xb92cac8c4df52c0e59d6f3072f0e845b9331f72c,200
0xa69aee60049f1a83840f48e8e8fd8e760ef31e20,900
0x84be480ee32f01e59d60d42cd6574d53dc4dc412,70792
0x6c35574c71390b410755af14ae08f121f0f04f62,510
0x90bd7151c2f0e4000c06254bbf25e6416d527b7d,2015
0x7d5dd5856d7ff1c74d6cd037ed755a15fd994166,57279
0xe35957da898be77828ae329c468a73e8eb2a8beb,500
0x6a781ce1a269c5fb3257ee8889649b4052e37910,200
0x4150a87f9010a2026e131b166b7594a8264ec8b2,200
0xaa09156dc6b875530b25bcb597417b8afe9f4b14,2053
0xcd7746d49b2bace3dcac52675372e8ae1e4a9bb2,400
0x09b9135feed8c88815aa04295bc47640ef8a7036,5151
0x88f934f38f6e9ae76a0e6466d4787635ea059aa6,4740
0x41ea372f432c701c777c0b632649658728184762,500
0xf0aa82cc6993a9c9faa0e85e2c2e825384730cbe,3225
0x35abfe783adc8a2e91a26b72ff8d758cfa50805f,59271
0x6224f92b76816273aa261440e97fb11b630f9f64,2531
0x7918ae9303f19fd4283368645a15504ca4960def,200
0xa33d21896cd7c48f21b19a36a80fba0143aa07d3,210
0xe4dea744a698fa7107b993ecb21e524155a8df7c,6794
0xbaf2d154a41daeb4f547b2eb0cf92dfe5cf87794,200
0xd82361cf4b492ab9137582fdb945f74a09b5547d,41631
0xbb757f8777dd30776d610dc68e10a6d76aadfea3,12738
0x43ffd3bca9ef57fedfdab7ae8a2e3bfc5594264b,1931
0x3cdb3ebb82156d17b54e22bdf4db6ad13080d8ba,890
0xec93bf322a13e70618099035519237b95722c08b,500
0xfeecde75288be0e2f6b00e4f667ba1c1cef39510,22233
0xb1f0f96de1f2a86588e562495b107eda90e8f363,10025
0x001c213fc52654c2a3dc3ad4f7ac5233f2a31df7,4219
0x2efcce22a3f385da42c60f4064223c79cfa73d48,119529
0x3eabc0be24b1bb616b61d899b7e04f65aa01962f,1300
0xc556bbf79a09069c72d7492098d0b4db572d5cc6,1200
0x4b846e46e6920216ad5f2e4df492932fde876183,1000
0xe2f57efb25f3e9a759343e2b3e6c66cbb8622073,200
0xd591f61f0250cb29c74956b0caf8090508041f1d,350
0x07ddc904e1b81365eac0d924927a927f8814b1c3,2641
0x107ff0c20a71e3ca4c743f1410e8adf003d1dd8f,645
0x7af76757afbb869180dd2a0ed556afe4accd6eef,200
0x9e469a4ee0a0709503b95c52e3ec001869709e95,178
0xa7fc352977ad66153bff8de90654bbcb73fec37b,57268
0x079553ff794b5248b81424737bb69c5a70e68166,1818
0x32ed55f83e41106bb3dab2c8a93f000fbcd9f207,2362
0x718f76a9601a5fed5b5f350a388bdc6819f8b60f,47247
0x0a864064a3f2b66d9f30422fdd2f7d001bb6c804,200
0x1f174211ed13a47ff7523703c1fbbfde85695a4b,4478
0x60b322aef5a626548072acb2dafbeacb00d4653d,62313
0x2a69c074614319af4ddd130b7f8a84f5b995c21f,4258
0x5d334572935aace1ae779fc9008dbb6edbddf878,15753
0xe690bba023aa96bb35704023b92cd80aadb5016c,380
0xef0c7cffb028ecbd015e241dc00066aa804fa861,1200
0x0ad8ab8ae6f0ab20aed46fc931f6a3d3d4be9499,215
0x04e6186b21f1ce2acaaf1c597d43fcf48e5cc6cb,30349
0x6b161e516b566b9b8b568c65ace09198ecdb776f,200
0x7a5820d39ef1ab33467639fae652c3bdb23bb8b7,728
0x8f8a4d0ec812e99e02cee578c81999b9228474f6,650
0xbc3f1e1490cfaf4cd652da28c1dc41b4db06bae6,1380
0xbe85d47e4c0071a2b03d90af9efb64c19f715e0f,844
0xdddb1d4d5cb03d7c250a59f27e354613bc816e2c,2313
0x991929efbe76af3c96833d5fcd9e8c3ab1712efd,200
0x68d91143b9bb26c2b625b8b5a29b4a49773aeb68,533
0x93677f82042ab97664f025fc1f42a9aa44db0099,200
0xb481fee5f2badfbf0b804c3f7f156f8aae0e74c7,9630
0x6a3e4e60a06a75575de54598a6394069325a8e0f,200
0xf31430adebf3c5d409978f9e5dd1fa305eccf6b9,200
0xb36f8a0c166ab9048183210e54a6b5b4a33634b9,50993
0xb21af13d98a1a101d38bf217846eaf0652e52271,20
0x6cdf3d9b3bd138b3ec1e3e8eae4f3be546eacb08,179
0x14cee93be114986c609f907c16de143938b0d403,50650
0x1182a0dd0c8e62548fe86bd289e04c95beee686a,6800
0x60e8edba8ce282638431822c883c8760d8f0d02e,420
0x5962bf39502f76a383d7f9e8507eb4f12357f002,620
0x72bce528ad1384a0626f553f77558ab3cd6ca8e8,20406
0x4ab8274ae039282ac532ea9ce9cd406fd5b562e1,200
0xb1e6ef693fd5b7856ca7a770be2231c35994362a,178
0xf6869f3cc5a28293da5b79ffbfe5169a1e488a07,450
0xc811b772e7cafb6738b66b833d8048a1b72fe81c,52225
0x4f36c619c9e9c159a81b2bdae463529a755fdb37,1218
0xac9976a40acb41a95ebde03b0cf8ab0bb63120be,4657
0x60e43b6bc8a57490411b776288cbb7d85d824968,2937
0x6c0d1ed9dbcf23ef4af36d1ea621aa643cc31dc8,38947
0x552499557ce9ac41d859995e3383233427078af5,15859
0x45403832df8bb8801df3589fd34a89ce3e8c9c71,2000
0x33a9ff714ff088f4719e8a756f59c3ceaeb213e4,10
0x5d8ea9ac72fa428906eb84e50444b9b7c4ca963a,1194
0x3395fb303654c95d6161442556923b4babb4abda,250
0x719638a2f0f6fac945629abfd64d414e2c6de3b2,684
0x7e8a01d3f9793e2f226104d808a1841779688123,200
0xb27441903ad95e2c1edf8214f9b07d6a02d5a3dc,2200
0x796af61116ab898b4f5c9f6fad15313f52977c2d,500
0xca07f08fd0e0d71edad5415447c96a55234e49d0,1600
0xc5a9dccb82ba9afe674e9308df61b47d05310e81,1450
0x75c6e3cab14c2f9520499287a6f20046733625a1,60747
0x06bc89842b36c24341fcad3963f7b7e28391fceb,42055
0x8f2a8c092424e82e2f12649b9b5157b7907f3b40,100
0x63012a1efcbd5881f261ba65dad4a6ece549b1ca,211
0xf7e5fb17ff41b4e83f46aa2fbe71e7851ec7ef45,200
0x949fd22ea0c0a29cc3bbe01e9721d0c4e443208e,4859
0xb85406b292fd9df3851f7283e800c61679a016e7,847
0xf8eac1cb7deaab2cfc7c7d085168582cdd6470d4,95823
0x5cbb31e39ca93ca13d8e9f686bf749b14076bc65,2150
0xa1caa777a61ae323ad20dbbf36b29e2ae7862cc1,24194
0x1cd6f63e417ce3d7c00e999b2c6fd63d479d74cf,500
0xf8204e783aecb664694b645e5459582d2e3bc083,60426
0x6073d6e4c7cd4fd4493eb1903063dfe07524954e,40
0xc44578801d9af2ace85fd6fe71d287ac1ff2dc11,578
0xe5b9c419c215629e4252e7f95fbe6312ac75601c,222
0xaa66fc4433dfd254f05a720a8c8a2f1f2fbdcb58,600
0x15f1bd383d0320c87a996065b68cf0b24a3f971c,10
0x8670a9a149c7f0336486837b93ad6c4c11028edf,28933
0xfd5d7bf621a561a9a2ba4b207c3325f96c5cd77a,180
0xa3a59ab83e49f227d8548106720ff176e09bcfd5,123
0xa569ce04666d83fc5d6ed01ae71905490759842c,35983
0x0dfaf2e5368cef2945736a6e0d6362f3c02d726c,11957
0x54a267f7619953b7cb2f9eadf120243a737cfd48,458
0xfbea5f71ac605c1d140919662f7c9ffaea44722a,5409
0xfef740847575f196804b5b337549d92c7782657c,880
0x533894237a34106d3bbba5992b9e910aad661b21,169
0xd89be057f0d6864398e006350f8d992c93f0c0d4,200
0x4dfdca7243ebfce6afd05806c24659617bee75e7,418
0x3f9e6c58958830952e113af858c193e28b40e2c1,200
0xe9aa9816952f7a96eb0d0035a46fa26fcd678582,300
0x96c17b48f67389372de6bab4b4fd39ca8f3130a8,600
0xfd4c6c370bfa54d6cce1b6585a6cfd74bf06f4ac,6680
0x17fe7565aa7d86b5392857574a32613de150fcbe,5747
0x9ec0e1c2895393e434691068977279029b2e8d52,380
0x1b4c3241edc3aea32f2f74fd4b1b7e8875506cc3,2256
0x02b1b4aa1311aec57e40aeb5adbb812dce62e53c,2936
0xa5021ab46fdfd44d5cba94983962e77c90cc20a7,300
0xbf4dd9e97e724ba6f3b433a30b9dfc5b4a207bee,500
0x614ab6edb88fec7e6cd5e9ba83ffc6d5a88d975f,866
0x79f9ab10e6cec85b435efffff413d0518f08bfcc,200
0xbab524dc91aeb6c811e910ee1afa2ab2881539df,900
0x2b799f28de15655145f482ebea29c8f58080f857,1130
0xd4127f88f7ba8cb5da6adc522ce2ea8328f222ac,1522
0x44d79d6e3796669043513d49b6894c38e8d73373,250
0x91670ca0c5bc8ff6e527e50e27d12f6542e16dc4,500
0x1d44d899aaaebe7243b3c9c833abfcb8273e6858,100
0x51c0660c98c6cac947ddc6ec2426c70e6afb77a9,300
0x3ffbe6c9154b9a89fb03f974a11b181e5ef4a731,11926
0x80af4f0bf11d7c55e0b2ebdd4cb56405fea1f660,2185
0x3fd565150f4d26b973b8d31e4e8b446bfa63a719,4359
0xe166430d23ac192e18f1dfac1b5cccbd05083c80,20525
0x6aba76ebacde5028204337d8394f02e6d3104925,200
0x349dcd1dfa694f7b2d27ec411f6a4d8ef891d86b,7284
0x2ba0482cbd24b1de468bfa3ab0748318c6bf2b5c,700
0x5de6179f3695c15fb591bc7cd6a07db7d48999fd,300
0x9bda78e0b32104f7ecd3566866acc464d5ef7ae7,205
0x1c3b5f31b866d9a1c6a9e02fe3e1df1cd36e1fec,138123
0xb528edeb1aaa3ba0dd2d6c26a8c8646ca00f29f8,200
0x371d7a5cafe96fa1a213790259e562932eb9a284,2345
0x899de1771b8d196381d0bda8badeec601dd9f0ea,200
0xbd73a7bb942580db97d9c91d816ff06d52177d3e,10
0x5826d4ca43045fee71522c91ee4d2215e746c434,18121
0x95a5c5475a824c0a6fda2fef243e83fccd1d34e0,300
0x51f4f74997669eaff4717d7f50daf454a1ca3c87,420
0xf68716a5f127bf15454a77832ab0189c18c99200,10561
0x04b73c723d08a2d7584abfe887be34203e7e8b35,4040
0xeeb59c4e23ad7541652957f6e174611d84319ddf,200
0x548fedbc2761eec918022f0c9bb38d06f1722ad0,200
0x8c6439a41a2a77ed077ab2bff0d20157a44eb407,400
0x23eac010f4b865bf5b5f85f9f7de34b00f01a789,420
0xcf00247e0408000108cead1781e4764f1cbea9f9,200
0xc6dbd0b2bc82fd5ae059eb7bca324d193eb49f61,8576
0x484de67de25d6b1ae2f450844c2c872850cf17ef,200
0x36258309c28f67f34a9a8377576609e7a191c419,200
0x5614305a3a19f290ba1d50d8a72fb1e1baff01c1,600
0xf8a8adf67a50d63853454b929432882292deb4b4,200
0x029c4793907b2b5b33c2192f279dd2fc3043059a,2330
0xaa26e3ad3a056a5fa80af48e3511d668ead64660,200
